vza,raa,CI,lidf,cab,lma,RUB,Rdsc,CB6F,gm,BallBerrySlope,BallBerry0
38.671875,20.390625,0.9921875,52.265625,61.6796875,47.3828125,97.265625,0.000525390625,140.234375,3.6550390624999998,8.37890625,0.16796875
38.671875,20.390625,0.9921875,52.265625,61.6796875,47.3828125,97.265625,0.000525390625,105.859375,4.3177734375,8.37890625,0.16796875
38.671875,20.390625,0.9921875,52.265625,61.6796875,47.3828125,97.265625,0.000525390625,105.859375,3.6550390624999998,12.71484375,0.16796875
38.671875,20.390625,0.9921875,52.265625,61.6796875,47.3828125,97.265625,0.000525390625,105.859375,3.6550390624999998,8.37890625,0.28515625
38.671875,20.390625,0.9921875,52.265625,61.6796875,47.3828125,97.265625,0.000525390625,105.859375,3.6550390624999998,8.37890625,0.16796875
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
8.671875,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,110.390625,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7921875,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,22.265625,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,26.6796875,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,102.3828125,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,147.265625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.005475390625000001,90.234375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,55.859375,1.8227734375,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.1600390625,5.21484375,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,0.87890625,0.78515625
33.515625,101.953125,0.7984375,14.296875,28.3203125,92.9296875,106.640625,0.0008347656250000001,90.234375,1.8227734375,5.21484375,0.66796875
33.515625,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,101.953125,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7984375,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,14.296875,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,28.3203125,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,92.9296875,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,106.640625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.0008347656250000001,55.859375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,90.234375,1.1600390625,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.8227734375,0.87890625,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,5.21484375,0.66796875
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.78515625
8.671875,110.390625,0.7921875,22.265625,26.6796875,102.3828125,147.265625,0.005475390625000001,55.859375,1.1600390625,0.87890625,0.66796875
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
53.671875,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,65.390625,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.6921875,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,37.265625,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,44.1796875,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,19.8828125,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,122.265625,0.003309765625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003000390625,65.234375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,130.859375,0.5752734375,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,2.4075390624999997,1.46484375,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,12.12890625,0.53515625
48.515625,56.953125,0.8984375,59.296875,10.8203125,65.4296875,81.640625,0.003309765625,65.234375,0.5752734375,1.46484375,0.41796875
48.515625,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,56.953125,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.8984375,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,59.296875,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,10.8203125,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,65.4296875,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,81.640625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003309765625,130.859375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,65.234375,2.4075390624999997,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,0.5752734375,12.12890625,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,1.46484375,0.41796875
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.53515625
53.671875,65.390625,0.6921875,37.265625,44.1796875,19.8828125,122.265625,0.003000390625,130.859375,2.4075390624999997,12.12890625,0.41796875
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
23.671875,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,155.390625,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.8921874999999999,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,7.265625,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,79.1796875,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,74.8828125,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,72.265625,0.008259765625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.007950390625,115.234375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,80.859375,3.0702734375,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,4.9025390625,8.96484375,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,4.62890625,0.03515625
18.515625,146.953125,0.6984375,29.296875,45.8203125,10.4296875,131.640625,0.008259765625,115.234375,3.0702734375,8.96484375,0.91796875
18.515625,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,146.953125,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.6984375,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,29.296875,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,45.8203125,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,10.4296875,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,131.640625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.008259765625,80.859375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,115.234375,4.9025390625,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,3.0702734375,4.62890625,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,8.96484375,0.91796875
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.03515625
23.671875,155.390625,0.8921874999999999,7.265625,79.1796875,74.8828125,72.265625,0.007950390625,80.859375,4.9025390625,4.62890625,0.91796875
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
46.171875,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,132.890625,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.8421875,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,14.765625,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,70.4296875,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,88.6328125,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,109.765625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0017628906250000001,52.734375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,118.359375,2.4465234375,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,3.0312890625,3.33984375,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,14.00390625,0.16015625
26.015625,79.453125,0.7484375,21.796875,54.5703125,51.6796875,94.140625,0.0045472656250000005,52.734375,2.4465234375,3.33984375,0.79296875
26.015625,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,79.453125,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.7484375,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,21.796875,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,54.5703125,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,51.6796875,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,94.140625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0045472656250000005,118.359375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,52.734375,3.0312890625,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,2.4465234375,14.00390625,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,3.33984375,0.79296875
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.16015625
46.171875,132.890625,0.8421875,14.765625,70.4296875,88.6328125,109.765625,0.0017628906250000001,118.359375,3.0312890625,14.00390625,0.79296875
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
16.171875,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,42.890625,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.6421875,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,44.765625,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,35.4296875,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,33.6328125,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,59.765625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.0067128906250000005,102.734375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,68.359375,4.9415234375,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,0.5362890625000001,10.83984375,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,6.50390625,0.66015625
56.015625,169.453125,0.9484375,51.796875,19.5703125,106.6796875,144.140625,0.009497265625000001,102.734375,4.9415234375,10.83984375,0.29296875
56.015625,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,169.453125,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.9484375,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,51.796875,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,19.5703125,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,106.6796875,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,144.140625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.009497265625000001,68.359375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,102.734375,0.5362890625000001,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,4.9415234375,6.50390625,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,10.83984375,0.29296875
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.66015625
16.171875,42.890625,0.6421875,44.765625,35.4296875,33.6328125,59.765625,0.0067128906250000005,68.359375,0.5362890625000001,6.50390625,0.29296875
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
31.171875,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,177.890625,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.7421875,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,29.765625,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,17.9296875,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,116.1328125,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,84.765625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.004237890625000001,127.734375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,143.359375,3.6940234375,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,1.7837890625000001,14.58984375,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,10.25390625,0.91015625
41.015625,34.453125,0.6484375,6.796875,37.0703125,79.1796875,69.140625,0.007022265625000001,127.734375,3.6940234375,14.58984375,0.54296875
41.015625,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,34.453125,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.6484375,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,6.796875,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,37.0703125,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,79.1796875,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,69.140625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.007022265625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,127.734375,1.7837890625000001,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,3.6940234375,10.25390625,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,14.58984375,0.54296875
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.91015625
31.171875,177.890625,0.7421875,29.765625,17.9296875,116.1328125,84.765625,0.004237890625000001,143.359375,1.7837890625000001,10.25390625,0.54296875
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
1.171875,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,87.890625,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.9421875,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,59.765625,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,52.9296875,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,61.1328125,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,134.765625,0.002072265625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.009187890625,77.734375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,93.359375,1.1990234375,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,4.2787890625,7.08984375,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,2.75390625,0.41015625
11.015625,124.453125,0.8484375,36.796875,72.0703125,24.1796875,119.140625,0.002072265625,77.734375,1.1990234375,7.08984375,0.04296875
11.015625,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,124.453125,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.8484375,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,36.796875,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,72.0703125,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,24.1796875,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,119.140625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.002072265625,93.359375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,77.734375,4.2787890625,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,1.1990234375,2.75390625,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,7.08984375,0.04296875
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.41015625
1.171875,87.890625,0.9421875,59.765625,52.9296875,61.1328125,134.765625,0.009187890625,93.359375,4.2787890625,2.75390625,0.04296875
14.765625,45.703125,0.6234375,48.046875,32.6953125,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
19.921875,45.703125,0.6234375,48.046875,32.6953125,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,166.640625,0.6234375,48.046875,32.6953125,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6671874999999999,48.046875,32.6953125,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6234375,11.015625,32.6953125,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6234375,48.046875,39.8046875,17.3046875,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6234375,48.046875,32.6953125,68.0078125,87.890625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6234375,48.046875,32.6953125,17.3046875,103.515625,0.003928515625,58.984375,2.7583984375,6.15234375,0.34765625
14.765625,45.703125,0.6234375,48.046875,32.6953125,17.3046875,87.890625,0.003619140625,58.984375,2.7583984375,6.15234375,0.34765625
